"zip","city"
93905,"Salinas, CA (Metro)"
93906,"Salinas, CA (Metro)"
93907,"Salinas, CA (Metro)"
93908,"Salinas, CA (Metro)"
93920,"Salinas, CA (Metro)"
93921,"Salinas, CA (Metro)"
93923,"Salinas, CA (Metro)"
93924,"Salinas, CA (Metro)"
93925,"Salinas, CA (Metro)"
93926,"Salinas, CA (Metro)"
93927,"Salinas, CA (Metro)"
93928,"Salinas, CA (Metro)"
93930,"Salinas, CA (Metro)"
93930,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
93932,"Salinas, CA (Metro)"
93933,"Salinas, CA (Metro)"
93940,"Salinas, CA (Metro)"
93943,"Salinas, CA (Metro)"
93950,"Salinas, CA (Metro)"
93953,"Salinas, CA (Metro)"
93954,"Salinas, CA (Metro)"
93955,"Salinas, CA (Metro)"
93960,"Salinas, CA (Metro)"
93962,"Salinas, CA (Metro)"
94002,"San Francisco-Oakland-Hayward, CA (Metro)"
94005,"San Francisco-Oakland-Hayward, CA (Metro)"
94010,"San Francisco-Oakland-Hayward, CA (Metro)"
94014,"San Francisco-Oakland-Hayward, CA (Metro)"
94015,"San Francisco-Oakland-Hayward, CA (Metro)"
94019,"San Francisco-Oakland-Hayward, CA (Metro)"
94020,"San Francisco-Oakland-Hayward, CA (Metro)"
94021,"San Francisco-Oakland-Hayward, CA (Metro)"
94022,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94024,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94025,"San Francisco-Oakland-Hayward, CA (Metro)"
94027,"San Francisco-Oakland-Hayward, CA (Metro)"
94028,"San Francisco-Oakland-Hayward, CA (Metro)"
94028,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94030,"San Francisco-Oakland-Hayward, CA (Metro)"
94037,"San Francisco-Oakland-Hayward, CA (Metro)"
94038,"San Francisco-Oakland-Hayward, CA (Metro)"
94040,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94041,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94043,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94044,"San Francisco-Oakland-Hayward, CA (Metro)"
94060,"San Francisco-Oakland-Hayward, CA (Metro)"
94061,"San Francisco-Oakland-Hayward, CA (Metro)"
94062,"San Francisco-Oakland-Hayward, CA (Metro)"
94063,"San Francisco-Oakland-Hayward, CA (Metro)"
94065,"San Francisco-Oakland-Hayward, CA (Metro)"
94066,"San Francisco-Oakland-Hayward, CA (Metro)"
94070,"San Francisco-Oakland-Hayward, CA (Metro)"
94074,"San Francisco-Oakland-Hayward, CA (Metro)"
94080,"San Francisco-Oakland-Hayward, CA (Metro)"
94085,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94086,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94087,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94089,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94102,"San Francisco-Oakland-Hayward, CA (Metro)"
94103,"San Francisco-Oakland-Hayward, CA (Metro)"
94104,"San Francisco-Oakland-Hayward, CA (Metro)"
94105,"San Francisco-Oakland-Hayward, CA (Metro)"
94107,"San Francisco-Oakland-Hayward, CA (Metro)"
94108,"San Francisco-Oakland-Hayward, CA (Metro)"
94109,"San Francisco-Oakland-Hayward, CA (Metro)"
94110,"San Francisco-Oakland-Hayward, CA (Metro)"
94111,"San Francisco-Oakland-Hayward, CA (Metro)"
94112,"San Francisco-Oakland-Hayward, CA (Metro)"
94114,"San Francisco-Oakland-Hayward, CA (Metro)"
94115,"San Francisco-Oakland-Hayward, CA (Metro)"
94116,"San Francisco-Oakland-Hayward, CA (Metro)"
94117,"San Francisco-Oakland-Hayward, CA (Metro)"
94118,"San Francisco-Oakland-Hayward, CA (Metro)"
94121,"San Francisco-Oakland-Hayward, CA (Metro)"
94122,"San Francisco-Oakland-Hayward, CA (Metro)"
94123,"San Francisco-Oakland-Hayward, CA (Metro)"
94124,"San Francisco-Oakland-Hayward, CA (Metro)"
94127,"San Francisco-Oakland-Hayward, CA (Metro)"
94128,"San Francisco-Oakland-Hayward, CA (Metro)"
94129,"San Francisco-Oakland-Hayward, CA (Metro)"
94130,"San Francisco-Oakland-Hayward, CA (Metro)"
94131,"San Francisco-Oakland-Hayward, CA (Metro)"
94132,"San Francisco-Oakland-Hayward, CA (Metro)"
94133,"San Francisco-Oakland-Hayward, CA (Metro)"
94134,"San Francisco-Oakland-Hayward, CA (Metro)"
94158,"San Francisco-Oakland-Hayward, CA (Metro)"
94301,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94303,"San Francisco-Oakland-Hayward, CA (Metro)"
94303,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94304,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94305,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94306,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94401,"San Francisco-Oakland-Hayward, CA (Metro)"
94402,"San Francisco-Oakland-Hayward, CA (Metro)"
94403,"San Francisco-Oakland-Hayward, CA (Metro)"
94404,"San Francisco-Oakland-Hayward, CA (Metro)"
94501,"San Francisco-Oakland-Hayward, CA (Metro)"
94502,"San Francisco-Oakland-Hayward, CA (Metro)"
94503,"Napa, CA (Metro)"
94505,"San Francisco-Oakland-Hayward, CA (Metro)"
94506,"San Francisco-Oakland-Hayward, CA (Metro)"
94507,"San Francisco-Oakland-Hayward, CA (Metro)"
94508,"Napa, CA (Metro)"
94509,"San Francisco-Oakland-Hayward, CA (Metro)"
94510,"Vallejo-Fairfield, CA (Metro)"
94511,"San Francisco-Oakland-Hayward, CA (Metro)"
94512,"Vallejo-Fairfield, CA (Metro)"
94513,"San Francisco-Oakland-Hayward, CA (Metro)"
94514,"San Francisco-Oakland-Hayward, CA (Metro)"
94515,"Napa, CA (Metro)"
94515,"Santa Rosa, CA (Metro)"
94516,"San Francisco-Oakland-Hayward, CA (Metro)"
94517,"San Francisco-Oakland-Hayward, CA (Metro)"
94518,"San Francisco-Oakland-Hayward, CA (Metro)"
94519,"San Francisco-Oakland-Hayward, CA (Metro)"
94520,"San Francisco-Oakland-Hayward, CA (Metro)"
94521,"San Francisco-Oakland-Hayward, CA (Metro)"
94523,"San Francisco-Oakland-Hayward, CA (Metro)"
94525,"San Francisco-Oakland-Hayward, CA (Metro)"
94526,"San Francisco-Oakland-Hayward, CA (Metro)"
94528,"San Francisco-Oakland-Hayward, CA (Metro)"
94530,"San Francisco-Oakland-Hayward, CA (Metro)"
94531,"San Francisco-Oakland-Hayward, CA (Metro)"
94533,"Vallejo-Fairfield, CA (Metro)"
94534,"Vallejo-Fairfield, CA (Metro)"
94535,"Vallejo-Fairfield, CA (Metro)"
94536,"San Francisco-Oakland-Hayward, CA (Metro)"
94538,"San Francisco-Oakland-Hayward, CA (Metro)"
94539,"San Francisco-Oakland-Hayward, CA (Metro)"
94541,"San Francisco-Oakland-Hayward, CA (Metro)"
94542,"San Francisco-Oakland-Hayward, CA (Metro)"
94544,"San Francisco-Oakland-Hayward, CA (Metro)"
94545,"San Francisco-Oakland-Hayward, CA (Metro)"
94546,"San Francisco-Oakland-Hayward, CA (Metro)"
94547,"San Francisco-Oakland-Hayward, CA (Metro)"
94548,"San Francisco-Oakland-Hayward, CA (Metro)"
94549,"San Francisco-Oakland-Hayward, CA (Metro)"
94550,"San Francisco-Oakland-Hayward, CA (Metro)"
94550,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
94551,"San Francisco-Oakland-Hayward, CA (Metro)"
94552,"San Francisco-Oakland-Hayward, CA (Metro)"
94553,"San Francisco-Oakland-Hayward, CA (Metro)"
94555,"San Francisco-Oakland-Hayward, CA (Metro)"
94556,"San Francisco-Oakland-Hayward, CA (Metro)"
94558,"Napa, CA (Metro)"
94559,"Napa, CA (Metro)"
94560,"San Francisco-Oakland-Hayward, CA (Metro)"
94561,"San Francisco-Oakland-Hayward, CA (Metro)"
94563,"San Francisco-Oakland-Hayward, CA (Metro)"
94564,"San Francisco-Oakland-Hayward, CA (Metro)"
94565,"San Francisco-Oakland-Hayward, CA (Metro)"
94566,"San Francisco-Oakland-Hayward, CA (Metro)"
94567,"Napa, CA (Metro)"
94568,"San Francisco-Oakland-Hayward, CA (Metro)"
94569,"San Francisco-Oakland-Hayward, CA (Metro)"
94571,"Sacramento--Roseville--Arden-Arcade, CA (Metro)"
94571,"Vallejo-Fairfield, CA (Metro)"
94572,"San Francisco-Oakland-Hayward, CA (Metro)"
94573,"Napa, CA (Metro)"
94574,"Napa, CA (Metro)"
94575,"San Francisco-Oakland-Hayward, CA (Metro)"
94576,"Napa, CA (Metro)"
94577,"San Francisco-Oakland-Hayward, CA (Metro)"
94578,"San Francisco-Oakland-Hayward, CA (Metro)"
94579,"San Francisco-Oakland-Hayward, CA (Metro)"
94580,"San Francisco-Oakland-Hayward, CA (Metro)"
94582,"San Francisco-Oakland-Hayward, CA (Metro)"
94583,"San Francisco-Oakland-Hayward, CA (Metro)"
94585,"Vallejo-Fairfield, CA (Metro)"
94586,"San Francisco-Oakland-Hayward, CA (Metro)"
94587,"San Francisco-Oakland-Hayward, CA (Metro)"
94588,"San Francisco-Oakland-Hayward, CA (Metro)"
94589,"Napa, CA (Metro)"
94589,"Vallejo-Fairfield, CA (Metro)"
94590,"Vallejo-Fairfield, CA (Metro)"
94591,"Vallejo-Fairfield, CA (Metro)"
94592,"Vallejo-Fairfield, CA (Metro)"
94595,"San Francisco-Oakland-Hayward, CA (Metro)"
94596,"San Francisco-Oakland-Hayward, CA (Metro)"
94597,"San Francisco-Oakland-Hayward, CA (Metro)"
94598,"San Francisco-Oakland-Hayward, CA (Metro)"
94599,"Napa, CA (Metro)"
94601,"San Francisco-Oakland-Hayward, CA (Metro)"
94602,"San Francisco-Oakland-Hayward, CA (Metro)"
94603,"San Francisco-Oakland-Hayward, CA (Metro)"
94605,"San Francisco-Oakland-Hayward, CA (Metro)"
94606,"San Francisco-Oakland-Hayward, CA (Metro)"
94607,"San Francisco-Oakland-Hayward, CA (Metro)"
94608,"San Francisco-Oakland-Hayward, CA (Metro)"
94609,"San Francisco-Oakland-Hayward, CA (Metro)"
94610,"San Francisco-Oakland-Hayward, CA (Metro)"
94611,"San Francisco-Oakland-Hayward, CA (Metro)"
94612,"San Francisco-Oakland-Hayward, CA (Metro)"
94613,"San Francisco-Oakland-Hayward, CA (Metro)"
94618,"San Francisco-Oakland-Hayward, CA (Metro)"
94619,"San Francisco-Oakland-Hayward, CA (Metro)"
94621,"San Francisco-Oakland-Hayward, CA (Metro)"
94702,"San Francisco-Oakland-Hayward, CA (Metro)"
94703,"San Francisco-Oakland-Hayward, CA (Metro)"
94704,"San Francisco-Oakland-Hayward, CA (Metro)"
94705,"San Francisco-Oakland-Hayward, CA (Metro)"
94706,"San Francisco-Oakland-Hayward, CA (Metro)"
94707,"San Francisco-Oakland-Hayward, CA (Metro)"
94708,"San Francisco-Oakland-Hayward, CA (Metro)"
94709,"San Francisco-Oakland-Hayward, CA (Metro)"
94710,"San Francisco-Oakland-Hayward, CA (Metro)"
94720,"San Francisco-Oakland-Hayward, CA (Metro)"
94801,"San Francisco-Oakland-Hayward, CA (Metro)"
94803,"San Francisco-Oakland-Hayward, CA (Metro)"
94804,"San Francisco-Oakland-Hayward, CA (Metro)"
94805,"San Francisco-Oakland-Hayward, CA (Metro)"
94806,"San Francisco-Oakland-Hayward, CA (Metro)"
94850,"San Francisco-Oakland-Hayward, CA (Metro)"
94901,"San Francisco-Oakland-Hayward, CA (Metro)"
94903,"San Francisco-Oakland-Hayward, CA (Metro)"
94904,"San Francisco-Oakland-Hayward, CA (Metro)"
94920,"San Francisco-Oakland-Hayward, CA (Metro)"
94922,"Santa Rosa, CA (Metro)"
94923,"Santa Rosa, CA (Metro)"
94924,"San Francisco-Oakland-Hayward, CA (Metro)"
94925,"San Francisco-Oakland-Hayward, CA (Metro)"
94928,"Santa Rosa, CA (Metro)"
94929,"San Francisco-Oakland-Hayward, CA (Metro)"
94930,"San Francisco-Oakland-Hayward, CA (Metro)"
94931,"Santa Rosa, CA (Metro)"
94933,"San Francisco-Oakland-Hayward, CA (Metro)"
94937,"San Francisco-Oakland-Hayward, CA (Metro)"
94938,"San Francisco-Oakland-Hayward, CA (Metro)"
94939,"San Francisco-Oakland-Hayward, CA (Metro)"
94940,"San Francisco-Oakland-Hayward, CA (Metro)"
94941,"San Francisco-Oakland-Hayward, CA (Metro)"
94945,"San Francisco-Oakland-Hayward, CA (Metro)"
94946,"San Francisco-Oakland-Hayward, CA (Metro)"
94947,"San Francisco-Oakland-Hayward, CA (Metro)"
94949,"San Francisco-Oakland-Hayward, CA (Metro)"
94950,"San Francisco-Oakland-Hayward, CA (Metro)"
94951,"Santa Rosa, CA (Metro)"
94952,"San Francisco-Oakland-Hayward, CA (Metro)"
94952,"Santa Rosa, CA (Metro)"
94954,"Santa Rosa, CA (Metro)"
94956,"San Francisco-Oakland-Hayward, CA (Metro)"
94957,"San Francisco-Oakland-Hayward, CA (Metro)"
94960,"San Francisco-Oakland-Hayward, CA (Metro)"
94963,"San Francisco-Oakland-Hayward, CA (Metro)"
94964,"San Francisco-Oakland-Hayward, CA (Metro)"
94965,"San Francisco-Oakland-Hayward, CA (Metro)"
94970,"San Francisco-Oakland-Hayward, CA (Metro)"
94971,"San Francisco-Oakland-Hayward, CA (Metro)"
94972,"San Francisco-Oakland-Hayward, CA (Metro)"
94973,"San Francisco-Oakland-Hayward, CA (Metro)"
95002,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95003,"Santa Cruz-Watsonville, CA (Metro)"
95004,"Salinas, CA (Metro)"
95004,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95005,"Santa Cruz-Watsonville, CA (Metro)"
95006,"Santa Cruz-Watsonville, CA (Metro)"
95007,"Santa Cruz-Watsonville, CA (Metro)"
95008,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95010,"Santa Cruz-Watsonville, CA (Metro)"
95012,"Salinas, CA (Metro)"
95013,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95014,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95017,"Santa Cruz-Watsonville, CA (Metro)"
95018,"Santa Cruz-Watsonville, CA (Metro)"
95019,"Santa Cruz-Watsonville, CA (Metro)"
95020,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95023,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95030,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95032,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95033,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95033,"Santa Cruz-Watsonville, CA (Metro)"
95035,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95037,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95039,"Salinas, CA (Metro)"
95041,"Santa Cruz-Watsonville, CA (Metro)"
95043,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95045,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95046,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95050,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95051,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95053,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95054,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95060,"Santa Cruz-Watsonville, CA (Metro)"
95062,"Santa Cruz-Watsonville, CA (Metro)"
95064,"Santa Cruz-Watsonville, CA (Metro)"
95065,"Santa Cruz-Watsonville, CA (Metro)"
95066,"Santa Cruz-Watsonville, CA (Metro)"
95070,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95073,"Santa Cruz-Watsonville, CA (Metro)"
95075,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95076,"Salinas, CA (Metro)"
95076,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95076,"Santa Cruz-Watsonville, CA (Metro)"
95110,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95111,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95112,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95113,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95116,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95117,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95118,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95119,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95120,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95121,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95122,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95123,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95124,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95125,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95126,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95127,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95128,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95129,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95130,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95131,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95132,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95133,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95134,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95135,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95136,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95138,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95139,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95140,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95148,"San Jose-Sunnyvale-Santa Clara, CA (Metro)"
95202,"Stockton-Lodi, CA (Metro)"
95203,"Stockton-Lodi, CA (Metro)"
95204,"Stockton-Lodi, CA (Metro)"
95205,"Stockton-Lodi, CA (Metro)"
95206,"Stockton-Lodi, CA (Metro)"
95207,"Stockton-Lodi, CA (Metro)"
95209,"Stockton-Lodi, CA (Metro)"
95210,"Stockton-Lodi, CA (Metro)"
95211,"Stockton-Lodi, CA (Metro)"
95212,"Stockton-Lodi, CA (Metro)"
95215,"Stockton-Lodi, CA (Metro)"
95219,"San Francisco-Oakland-Hayward, CA (Metro)"
95219,"Stockton-Lodi, CA (Metro)"
95220,"Stockton-Lodi, CA (Metro)"
95222, 
95223, 
95223,"Sonora, CA (Micro)"
95224, 
95225, 
95226, 
95227,"Stockton-Lodi, CA (Metro)"
95228, 
95230, 
95230,"Modesto, CA (Metro)"
95230,"Stockton-Lodi, CA (Metro)"
95231,"Stockton-Lodi, CA (Metro)"
95232, 
95233, 
95234,"Stockton-Lodi, CA (Metro)"
95236,"Stockton-Lodi, CA (Metro)"
95237,"Stockton-Lodi, CA (Metro)"
95240,"Stockton-Lodi, CA (Metro)"
95242,"Stockton-Lodi, CA (Metro)"
95245, 
95246, 
95247, 
95248, 
95249, 
95250, 
95251, 
95252, 
95254, 
95255, 
95257, 
95258,"Stockton-Lodi, CA (Metro)"
95301,"Merced, CA (Metro)"
95303,"Merced, CA (Metro)"
95304,"Stockton-Lodi, CA (Metro)"
95305,"Sonora, CA (Micro)"
95306, 
95307,"Modesto, CA (Metro)"
95310,"Sonora, CA (Micro)"
95311, 
95311,"Sonora, CA (Micro)"
95312,"Merced, CA (Metro)"
95313,"Modesto, CA (Metro)"
95314,"Sonora, CA (Micro)"
95315,"Merced, CA (Metro)"
95316,"Modesto, CA (Metro)"
95317,"Merced, CA (Metro)"
95318, 
95319,"Modesto, CA (Metro)"
95320,"Stockton-Lodi, CA (Metro)"
95321, 
95321,"Sonora, CA (Micro)"
95322,"Merced, CA (Metro)"
95323,"Modesto, CA (Metro)"
95324,"Merced, CA (Metro)"
95325, 
95326,"Modesto, CA (Metro)"
95327,"Sonora, CA (Micro)"
95328,"Modesto, CA (Metro)"
95329, 
95329,"Modesto, CA (Metro)"
95329,"Sonora, CA (Micro)"
95330,"Stockton-Lodi, CA (Metro)"
95333,"Merced, CA (Metro)"
95334,"Merced, CA (Metro)"
95335,"Sonora, CA (Micro)"
95336,"Stockton-Lodi, CA (Metro)"
95337,"Stockton-Lodi, CA (Metro)"
95338, 
95340,"Merced, CA (Metro)"
95341,"Merced, CA (Metro)"
95345, 
95346,"Sonora, CA (Micro)"
95348,"Merced, CA (Metro)"
95350,"Modesto, CA (Metro)"
95351,"Modesto, CA (Metro)"
95354,"Modesto, CA (Metro)"
95355,"Modesto, CA (Metro)"
95356,"Modesto, CA (Metro)"
95357,"Modesto, CA (Metro)"
95358,"Modesto, CA (Metro)"
95360,"Merced, CA (Metro)"
95360,"Modesto, CA (Metro)"
95361,"Modesto, CA (Metro)"
95361,"Stockton-Lodi, CA (Metro)"
95363,"Modesto, CA (Metro)"
95364,"Sonora, CA (Micro)"
95365,"Merced, CA (Metro)"
95366,"Stockton-Lodi, CA (Metro)"
95367,"Modesto, CA (Metro)"
95368,"Modesto, CA (Metro)"
95369, 
95369,"Merced, CA (Metro)"
95370,"Sonora, CA (Micro)"
95372,"Sonora, CA (Micro)"
95374,"Merced, CA (Metro)"
95375,"Sonora, CA (Micro)"
95376,"Stockton-Lodi, CA (Metro)"
95377,"San Francisco-Oakland-Hayward, CA (Metro)"
95377,"Stockton-Lodi, CA (Metro)"
95379,"Sonora, CA (Micro)"
95380,"Merced, CA (Metro)"
95380,"Modesto, CA (Metro)"
95382,"Modesto, CA (Metro)"
95383,"Sonora, CA (Micro)"
95385,"Modesto, CA (Metro)"
95385,"Stockton-Lodi, CA (Metro)"
95386,"Modesto, CA (Metro)"
95387,"Modesto, CA (Metro)"
95388,"Merced, CA (Metro)"
95389, 
95389,"Sonora, CA (Micro)"
95391,"San Francisco-Oakland-Hayward, CA (Metro)"
95391,"Stockton-Lodi, CA (Metro)"
95401,"Santa Rosa, CA (Metro)"
95403,"Santa Rosa, CA (Metro)"
95404,"Santa Rosa, CA (Metro)"
95405,"Santa Rosa, CA (Metro)"
95407,"Santa Rosa, CA (Metro)"
95409,"Santa Rosa, CA (Metro)"
95410,"Ukiah, CA (Micro)"
95412,"Santa Rosa, CA (Metro)"
95415,"Ukiah, CA (Micro)"
95417,"Ukiah, CA (Micro)"
95420,"Ukiah, CA (Micro)"
95421,"Santa Rosa, CA (Metro)"
95422,"Clearlake, CA (Micro)"
95423,"Clearlake, CA (Micro)"
95425,"Santa Rosa, CA (Metro)"
95425,"Ukiah, CA (Micro)"
95426,"Clearlake, CA (Micro)"
95427,"Ukiah, CA (Micro)"
95428,"Ukiah, CA (Micro)"
95429,"Ukiah, CA (Micro)"
95430,"Santa Rosa, CA (Metro)"
95431,"Santa Rosa, CA (Metro)"
95432,"Ukiah, CA (Micro)"
95435,"Clearlake, CA (Micro)"
95436,"Santa Rosa, CA (Metro)"
95437,"Ukiah, CA (Micro)"
95439,"Santa Rosa, CA (Metro)"
95441,"Santa Rosa, CA (Metro)"
95442,"Santa Rosa, CA (Metro)"
95443,"Clearlake, CA (Micro)"
95444,"Santa Rosa, CA (Metro)"
95445,"Ukiah, CA (Micro)"
95446,"Santa Rosa, CA (Metro)"
95448,"Santa Rosa, CA (Metro)"
95449,"Ukiah, CA (Micro)"
95450,"Santa Rosa, CA (Metro)"
95451,"Clearlake, CA (Micro)"
95452,"Santa Rosa, CA (Metro)"
95453,"Clearlake, CA (Micro)"
95454,"Ukiah, CA (Micro)"
95456,"Ukiah, CA (Micro)"
95457,"Clearlake, CA (Micro)"
95458,"Clearlake, CA (Micro)"
95459,"Ukiah, CA (Micro)"
95460,"Ukiah, CA (Micro)"
95461,"Clearlake, CA (Micro)"
95462,"Santa Rosa, CA (Metro)"
95463,"Ukiah, CA (Micro)"
95464,"Clearlake, CA (Micro)"
95465,"Santa Rosa, CA (Metro)"
95466,"Ukiah, CA (Micro)"
95467,"Clearlake, CA (Micro)"
95468,"Ukiah, CA (Micro)"
95469,"Clearlake, CA (Micro)"
95469,"Ukiah, CA (Micro)"
95470,"Ukiah, CA (Micro)"
95471,"Santa Rosa, CA (Metro)"
95472,"Santa Rosa, CA (Metro)"
95476,"Santa Rosa, CA (Metro)"
95482,"Ukiah, CA (Micro)"
95485,"Clearlake, CA (Micro)"
95486,"Santa Rosa, CA (Metro)"
95488,"Ukiah, CA (Micro)"
95490,"Ukiah, CA (Micro)"
95492,"Santa Rosa, CA (Metro)"
95493,"Clearlake, CA (Micro)"
95494,"Ukiah, CA (Micro)"
95497,"Santa Rosa, CA (Metro)"
95501,"Eureka-Arcata-Fortuna, CA (Micro)"
95503,"Eureka-Arcata-Fortuna, CA (Micro)"
95511,"Eureka-Arcata-Fortuna, CA (Micro)"
95514,"Eureka-Arcata-Fortuna, CA (Micro)"
95519,"Eureka-Arcata-Fortuna, CA (Micro)"
95521,"Eureka-Arcata-Fortuna, CA (Micro)"
95524,"Eureka-Arcata-Fortuna, CA (Micro)"
95525,"Eureka-Arcata-Fortuna, CA (Micro)"
95526,"Eureka-Arcata-Fortuna, CA (Micro)"
95527, 
95528,"Eureka-Arcata-Fortuna, CA (Micro)"
95531,"Crescent City, CA (Micro)"
95536,"Eureka-Arcata-Fortuna, CA (Micro)"
95537,"Eureka-Arcata-Fortuna, CA (Micro)"
95540,"Eureka-Arcata-Fortuna, CA (Micro)"
95542,"Eureka-Arcata-Fortuna, CA (Micro)"
95543,"Crescent City, CA (Micro)"
95545,"Eureka-Arcata-Fortuna, CA (Micro)"
95546,"Eureka-Arcata-Fortuna, CA (Micro)"
95547,"Eureka-Arcata-Fortuna, CA (Micro)"
95548,"Crescent City, CA (Micro)"
95549,"Eureka-Arcata-Fortuna, CA (Micro)"
95550,"Eureka-Arcata-Fortuna, CA (Micro)"
95551,"Eureka-Arcata-Fortuna, CA (Micro)"
95552, 
95553,"Eureka-Arcata-Fortuna, CA (Micro)"
95554,"Eureka-Arcata-Fortuna, CA (Micro)"
95555,"Eureka-Arcata-Fortuna, CA (Micro)"
95556,"Eureka-Arcata-Fortuna, CA (Micro)"
95558,"Eureka-Arcata-Fortuna, CA (Micro)"
95559,"Eureka-Arcata-Fortuna, CA (Micro)"
95560,"Eureka-Arcata-Fortuna, CA (Micro)"
95562,"Eureka-Arcata-Fortuna, CA (Micro)"
95563, 
95564,"Eureka-Arcata-Fortuna, CA (Micro)"
95565,"Eureka-Arcata-Fortuna, CA (Micro)"
95567,"Crescent City, CA (Micro)"
95568, 
95569,"Eureka-Arcata-Fortuna, CA (Micro)"
95570,"Eureka-Arcata-Fortuna, CA (Micro)"
95571,"Eureka-Arcata-Fortuna, CA (Micro)"
95573,"Eureka-Arcata-Fortuna, CA (Micro)"
95585,"Ukiah, CA (Micro)"
95587,"Ukiah, CA (Micro)"
95589,"Eureka-Arcata-Fortuna, CA (Micro)"
95589,"Ukiah, CA (Micro)"
95595, 
95601, 
95602,"Sacramento--Roseville--Arden-Arcade, CA (Metro)"
95602,"Truckee-Grass Valley, CA (Micro)"
95603,"Sacramento--Roseville--Arden-Arcade, CA (Metro)"
95604,"Sacramento--Roseville--Arden-Arcade, CA (Metro)"
95605,"Sacramento--Roseville--Arden-Arcade, CA (Metro)"
95606,"Sacramento--Roseville--Arden-Arcade, CA (Metro)"
95607,"Sacramento--Roseville--Arden-Arcade, CA (Metro)"
95608,"Sacramento--Roseville--Arden-Arcade, CA (Metro)"
95610,"Sacramento--Roseville--Arden-Arcade, CA (Metro)"
95612,"Sacramento--Roseville--Arden-Arcade, CA (Metro)"
95612,"Vallejo-Fairfield, CA (Metro)"
